ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
140374941,12/31/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,S,120,0,25-44,M,BLACK,962822,174282,40.64502275,-74.07721685
140381342,12/31/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,45-64,M,BLACK,1011751,250275,40.8535874,-73.90059136
159788711,12/30/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,B,45,0,25-44,M,BLACK HISPANIC,1032140,242004,40.83079891,-73.8269488
148943755,12/30/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,103,0,25-44,M,BLACK,1041879,197084,40.70744736,-73.79214177
148942362,12/30/2015,125,"HOMICIDE,NEGLIGENT,UNCLASSIFIED",103,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",PL 1251000,F,Q,106,0,18-24,M,BLACK,1028605,187930,40.68239829,-73.84007937
148920010,12/30/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,78,0,25-44,M,BLACK,991360,187427,40.68112594,-73.97436682
140362990,12/30/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252504,F,Q,102,0,25-44,M,ASIAN / PACIFIC ISLANDER,1032428,198872,40.7124115,-73.8262173
159763951,12/29/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,75,0,25-44,M,BLACK,1017119,183909,40.67141166,-73.88151172
159765700,12/29/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,41,0,25-44,M,BLACK,1017934,232221,40.80401295,-73.87833183
148901535,12/29/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,102,0,45-64,M,WHITE,1032215,197048,40.70740622,-73.82699861
140348339,12/29/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,102,0,18-24,M,BLACK,1031076,193779,40.69843969,-73.83112954
140345922,12/29/2014,125,"HOMICIDE,NEGLIGENT,UNCLASSIFIED",103,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",PL 1251000,F,M,5,0,45-64,M,WHITE HISPANIC,983907,199959,40.71552621,-74.00123875
140348337,12/29/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,102,0,25-44,M,BLACK,1031076,193779,40.69843969,-73.83112954
140348240,12/29/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,43,0,25-44,M,WHITE HISPANIC,1020183,239283,40.82338729,-73.87017045
140345837,12/29/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,<18,M,WHITE HISPANIC,1017440,256046,40.86940749,-73.87999831
173064945,12/28/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,115,0,25-44,M,WHITE HISPANIC,1018714,214946,40.75659468,-73.87560302
173037032,12/28/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,90,0,25-44,M,BLACK,998016,196598,40.70629037,-73.95035033
173047027,12/28/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,70,0,18-24,M,BLACK HISPANIC,991591,169049,40.63068216,-73.97355397
173048705,12/28/2017,125,"HOMICIDE,NEGLIGENT,UNCLASSIFIED",103,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",PL 1251000,F,K,70,0,18-24,M,BLACK,991591,169049,40.63068216,-73.97355397
173079664,12/28/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,30,0,18-24,M,BLACK,997154,239608,40.82434298,-73.95337682
173048719,12/28/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,5,0,25-44,M,BLACK,986546,200436,40.71683517,-73.99171894
159725422,12/28/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,34,0,18-24,M,WHITE HISPANIC,1002162,249364,40.85111164,-73.93525591
159723634,12/28/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,18,0,18-24,M,WHITE HISPANIC,988211,218129,40.76539748,-73.98570226
159735459,12/28/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,69,0,45-64,M,BLACK,1009886,176065,40.64990552,-73.90761582
159716560,12/28/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,18-24,M,BLACK,1026486,262591,40.88733282,-73.84725001
148877340,12/28/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,41,0,18-24,M,WHITE HISPANIC,1013086,236614,40.81608766,-73.89582435
148877403,12/28/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,61,0,25-44,M,WHITE,995118,155709,40.59406298,-73.96086869
148880894,12/28/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,109,0,25-44,M,BLACK,1032084,216954,40.76204389,-73.82732958
148877341,12/28/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,41,0,18-24,M,WHITE HISPANIC,1013086,236614,40.81608766,-73.89582435
148885570,12/28/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,103,0,25-44,M,BLACK,1041879,197084,40.70744736,-73.79214177
173002617,12/27/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,77,0,45-64,M,BLACK,1003508,185056,40.67459999,-73.93057482
173014669,12/27/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,30,0,25-44,M,WHITE HISPANIC,998371,240146,40.82581778,-73.94897844
159674019,12/27/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,104,0,18-24,M,ASIAN / PACIFIC ISLANDER,1012429,204807,40.72878793,-73.89833129
159721651,12/27/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271H,F,M,30,0,18-24,M,WHITE HISPANIC,999137,241528,40.82960972,-73.94620761
159694960,12/27/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271H,F,M,30,0,18-24,M,WHITE HISPANIC,999751,241188,40.82867546,-73.94398972
159706516,12/27/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,45-64,M,BLACK,1011751,250275,40.8535874,-73.90059136
159706513,12/27/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,45-64,M,BLACK,1011751,250275,40.8535874,-73.90059136
159674017,12/27/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,115,0,18-24,M,WHITE HISPANIC,1013737,213919,40.75379382,-73.89357207
140330485,12/27/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,113,0,25-44,M,BLACK,1040003,183575,40.67038037,-73.79902
140323914,12/27/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,49,0,18-24,M,BLACK,1027430,251105,40.85580274,-73.84390995
159665330,12/26/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,9,0,25-44,M,WHITE HISPANIC,987633,203880,40.72628778,-73.987796
159665311,12/26/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,F,BLACK HISPANIC,1013298,242659,40.83267877,-73.89503228
159665334,12/26/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,9,0,25-44,M,WHITE HISPANIC,987633,203880,40.72628778,-73.987796
148846000,12/26/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,113,0,25-44,M,BLACK,1046405,187113,40.68004873,-73.77590919
148829323,12/25/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,115,0,45-64,M,WHITE HISPANIC,1019923,213803,40.75345264,-73.87124518
148832626,12/25/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,28,0,25-44,M,BLACK,996015,232678,40.80532366,-73.95750439
140314241,12/25/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,B,52,0,25-44,M,BLACK,1014806,254117,40.86412249,-73.8895307
140306474,12/24/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,66,0,18-24,M,BLACK HISPANIC,986735,167242,40.62572502,-73.99104938
172894011,12/23/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,50,0,25-44,M,WHITE,1010984,261034,40.88311992,-73.90332097
148787982,12/23/2015,129,"MANSLAUGHTER,UNCLASSIFIED - NON NEGLIGENT",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1251501,F,K,79,0,25-44,M,WHITE HISPANIC,1000460,194494,40.70051124,-73.94154039
172882598,12/22/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,<18,M,BLACK HISPANIC,1006688,240122,40.8257347,-73.91892695
159583843,12/22/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271F,F,M,5,0,45-64,M,BLACK HISPANIC,983673,199405,40.7140056,-74.00208281
148753022,12/22/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,18,0,25-44,M,BLACK,988211,218129,40.76539748,-73.98570226
148767670,12/22/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,77,0,18-24,M,BLACK,1003508,185056,40.67459999,-73.93057482
148756529,12/22/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,101,0,<18,M,BLACK,1053650,158969,40.60274595,-73.75007786
148758392,12/22/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,102,0,25-44,M,WHITE HISPANIC,1031076,193779,40.69843969,-73.83112954
148761940,12/22/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,100,0,18-24,M,BLACK,1035354,152907,40.58623141,-73.81601112
140281205,12/22/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125270T,F,Q,107,0,25-44,M,ASIAN / PACIFIC ISLANDER,1036428,206136,40.73232669,-73.81173252
172838768,12/21/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,S,121,0,25-44,M,BLACK,944193,168636,40.62946103,-74.14431249
172849782,12/21/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,83,0,25-44,M,BLACK,1007128,193705,40.69833089,-73.91749507
172853568,12/21/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,5,0,25-44,M,BLACK HISPANIC,983673,199405,40.7140056,-74.00208281
172855879,12/21/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,25,0,25-44,M,BLACK,1000598,231062,40.80088089,-73.94095381
172853565,12/21/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,5,0,25-44,M,BLACK HISPANIC,983673,199405,40.7140056,-74.00208281
172864488,12/21/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,25,0,45-64,M,BLACK,1000598,231062,40.80088089,-73.94095381
159535280,12/21/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,25,0,25-44,M,BLACK,1000598,231062,40.80088089,-73.94095381
148725932,12/21/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,<18,M,WHITE HISPANIC,1006537,244511,40.83778162,-73.91945797
148725931,12/21/2015,125,"HOMICIDE,NEGLIGENT,UNCLASSIFIED",103,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",PL 1251000,F,B,44,0,<18,M,BLACK HISPANIC,1006537,244511,40.83778162,-73.91945797
140270417,12/21/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,S,121,0,25-44,M,WHITE HISPANIC,942825,166367,40.62322682,-74.14922697
172820228,12/20/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,48,0,18-24,M,BLACK,1011811,246833,40.84413995,-73.90038862
172810569,12/20/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,32,0,25-44,F,BLACK HISPANIC,999428,236544,40.81592955,-73.94516736
172820231,12/20/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,48,0,18-24,M,BLACK,1011811,246833,40.84413995,-73.90038862
159509879,12/20/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,25,0,25-44,M,BLACK,1001756,233153,40.8066179,-73.93676575
159509877,12/20/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,9,0,45-64,M,WHITE,987633,203880,40.72628778,-73.987796
159498883,12/20/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,34,0,25-44,M,WHITE HISPANIC,1002162,249364,40.85111164,-73.93525591
159498858,12/20/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,K,70,0,25-44,M,BLACK,991591,169049,40.63068216,-73.97355397
172760957,12/19/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,32,0,45-64,M,BLACK,999428,236544,40.81592955,-73.94516736
172765608,12/19/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,18,0,25-44,M,BLACK HISPANIC,988211,218129,40.76539748,-73.98570226
172770261,12/19/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,102,0,25-44,M,ASIAN / PACIFIC ISLANDER,1031076,193779,40.69843969,-73.83112954
159468018,12/19/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,18-24,M,WHITE HISPANIC,1006688,240122,40.8257347,-73.91892695
159449650,12/19/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,B,43,0,45-64,M,WHITE HISPANIC,1020183,239283,40.82338729,-73.87017045
159480984,12/19/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,14,0,18-24,M,WHITE HISPANIC,985802,213781,40.75346408,-73.99439974
159473422,12/19/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,S,121,0,18-24,M,BLACK HISPANIC,942825,166367,40.62322682,-74.14922697
159468223,12/19/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,S,121,0,18-24,M,BLACK HISPANIC,942922,166887,40.62465456,-74.14888073
159468010,12/19/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,25-44,M,WHITE HISPANIC,1006688,240122,40.8257347,-73.91892695
148688704,12/19/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,49,0,45-64,M,WHITE HISPANIC,1027430,251105,40.85580274,-73.84390995
172734964,12/18/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,25,0,25-44,M,WHITE HISPANIC,1000598,231062,40.80088089,-73.94095381
172727948,12/18/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,Q,103,0,18-24,M,WHITE HISPANIC,1041879,197084,40.70744736,-73.79214177
148661877,12/18/2015,125,"HOMICIDE,NEGLIGENT,UNCLASSIFIED",103,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",PL 1251000,F,B,44,0,18-24,M,BLACK,1006537,244511,40.83778162,-73.91945797
148661875,12/18/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,B,46,0,25-44,M,WHITE HISPANIC,1011751,250275,40.8535874,-73.90059136
140237232,12/18/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,75,0,45-64,M,BLACK,1017119,183909,40.67141166,-73.88151172
140237079,12/18/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,<18,M,BLACK,1008691,238872,40.82229849,-73.91169413
140240032,12/18/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,113,0,25-44,M,BLACK,1046405,187113,40.68004873,-73.77590919
140237078,12/18/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,<18,M,BLACK,1008691,238872,40.82229849,-73.91169413
140237124,12/18/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,WHITE HISPANIC,1008691,238872,40.82229849,-73.91169413
140237074,12/18/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,BLACK,1008691,238872,40.82229849,-73.91169413
140237229,12/18/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 125271G,F,K,75,0,45-64,M,BLACK,1017119,183909,40.67141166,-73.88151172
140237071,12/18/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,BLACK HISPANIC,1008691,238872,40.82229849,-73.91169413
140237075,12/18/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,42,0,18-24,M,BLACK,1011901,241677,40.82998794,-73.90008459
159420869,12/17/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,102,0,25-44,M,BLACK,1031076,193779,40.69843969,-73.83112954
148640996,12/17/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,Q,105,0,25-44,M,BLACK,1057767,203993,40.72629309,-73.73476085
148628150,12/17/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,18-24,M,BLACK HISPANIC,1006537,244511,40.83778162,-73.91945797
148628146,12/17/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,18-24,M,WHITE HISPANIC,1006537,244511,40.83778162,-73.91945797
148629448,12/17/2015,125,"HOMICIDE,NEGLIGENT,UNCLASSIFIED",103,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",PL 1251000,F,B,44,0,<18,M,WHITE HISPANIC,1006537,244511,40.83778162,-73.91945797
148629450,12/17/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,18-24,M,WHITE HISPANIC,1017440,256046,40.86940749,-73.87999831
148640993,12/17/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,Q,105,0,25-44,M,BLACK,1057767,203993,40.72629309,-73.73476085
148630773,12/17/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,106,0,25-44,M,BLACK,1028605,187930,40.68239829,-73.84007937
140221386,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,18,0,18-24,M,BLACK,988634,216108,40.75985015,-73.98417655
140221374,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252503,F,M,18,0,18-24,M,BLACK,988634,216108,40.75985015,-73.98417655
140221567,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,108,0,18-24,M,BLACK,1008542,203533,40.72530264,-73.91236022
140221325,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,73,0,25-44,M,BLACK,1008228,183789,40.67111083,-73.91356336
140221407,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,18,0,18-24,M,BLACK,988634,216108,40.75985015,-73.98417655
140221180,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
140221218,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,44,0,18-24,M,BLACK HISPANIC,1006537,244511,40.83778162,-73.91945797
140221248,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,73,0,18-24,M,BLACK,1008200,181870,40.66584369,-73.91367112
140221524,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,108,0,18-24,M,BLACK,1008542,203533,40.72530264,-73.91236022
140221282,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,73,0,18-24,M,BLACK,1008200,181870,40.66584369,-73.91367112
140221394,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,18,0,18-24,M,BLACK,988634,216108,40.75985015,-73.98417655
140221548,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,115,0,25-44,M,WHITE,1018714,214946,40.75659468,-73.87560302
140221571,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,Q,108,0,18-24,M,BLACK,1008542,203533,40.72530264,-73.91236022
140221271,12/17/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,73,0,18-24,M,BLACK,1008200,181870,40.66584369,-73.91367112
172682724,12/16/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252502,F,K,67,0,25-44,M,BLACK,997897,175677,40.64886713,-73.9508219
159402643,12/16/2016,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,23,0,25-44,M,BLACK,998829,226859,40.78934789,-73.94735241
148614524,12/16/2015,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,46,0,45-64,M,BLACK,1011751,250275,40.8535874,-73.90059136
140221491,12/16/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,M,25,0,18-24,M,BLACK,1000598,231062,40.80088089,-73.94095381
140205705,12/16/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,63,0,18-24,M,BLACK,1000521,168264,40.6285156,-73.9413837
140205630,12/16/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 12527IT,F,B,49,0,25-44,M,BLACK,1027430,251105,40.85580274,-73.84390995
140205605,12/16/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 12527IT,F,B,49,0,25-44,M,BLACK,1027430,251105,40.85580274,-73.84390995
140205632,12/16/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,52,0,18-24,M,WHITE HISPANIC,1017440,256046,40.86940749,-73.87999831
140205659,12/16/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
140205703,12/16/2014,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,63,0,18-24,M,BLACK,1000521,168264,40.6285156,-73.9413837
172656672,12/15/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,73,0,25-44,M,BLACK,1008228,183789,40.67111083,-73.91356336
